freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f83,574234__kbrecordzz__groove-metal-break-6.wav,347936,352128,0.0040326336867936696,-610.53345,131.13446,-42.63446,47.14262,-13.345629,14.798305,-1.7832175,2.5011642,-9.478776,0.23757696,-6.1781616,-3.392609,2.9086952
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f84,574234__kbrecordzz__groove-metal-break-6.wav,352128,356320,0.007519667840185966,-526.4602,120.148766,10.044734,28.565527,-9.239725,-3.7887197,-5.6596603,-9.435335,0.7978461,-8.462139,-6.920869,-5.447074,4.0764327
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f85,574234__kbrecordzz__groove-metal-break-6.wav,356320,360512,0.005697793177975953,-563.57916,102.36191,-1.8341053,36.257076,2.3976355,13.688869,12.72141,-6.0383844,-2.6174242,-9.4641285,-6.0598917,-6.9384017,1.1268914
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f86,574234__kbrecordzz__groove-metal-break-6.wav,360512,364704,0.014067011025115733,-538.79706,127.190735,12.350439,39.44554,5.832233,28.193888,10.4747,-7.169838,1.7614388,-2.777608,-3.6114743,0.789421,5.5543838
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f87,574234__kbrecordzz__groove-metal-break-6.wav,364704,368896,0.006869038552728318,-623.9391,154.58118,-12.623982,62.016457,3.181576,14.745552,4.3384204,4.2695127,-0.37505612,-2.1455348,-14.12809,-12.270085,2.7151442
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f88,574234__kbrecordzz__groove-metal-break-6.wav,368896,373088,0.006248252537414318,-604.2163,126.90446,-2.3897238,48.603024,16.466152,15.125897,2.8603244,-3.727269,-0.27683422,-5.021524,-5.336679,-2.2673707,4.4452667
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f89,574234__kbrecordzz__groove-metal-break-6.wav,373088,377280,0.005172800926761773,-608.1097,144.69142,-17.156002,51.58366,-1.6085647,21.380493,11.648482,11.227482,5.2526803,0.5965513,-3.8055756,-5.9661007,0.30132523
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f90,574234__kbrecordzz__groove-metal-break-6.wav,377280,381472,0.007640629324294229,-616.0142,143.35953,-25.016823,48.33928,-9.992677,11.439906,3.7537065,3.0459187,-2.516133,-1.474241,-1.9508072,-3.407621,1.5808519
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f91,574234__kbrecordzz__groove-metal-break-6.wav,381472,385664,0.01356546023419795,-567.58966,122.277435,9.264654,36.998764,13.385854,7.0840564,13.695684,5.8122334,8.681487,5.659506,7.4255424,0.24242198,8.374127
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f92,574234__kbrecordzz__groove-metal-break-6.wav,385664,389856,0.006241367518446827,-589.3874,136.0484,-13.858515,49.78744,6.5523705,14.995009,14.86133,7.892164,3.2562413,-3.3133116,-8.442801,-8.581375,1.6328814
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f93,574234__kbrecordzz__groove-metal-break-6.wav,389856,394048,0.008357243683501964,-577.0265,137.3898,-1.2062455,52.55479,6.030705,16.701529,11.85243,9.423425,0.27149835,-2.5299358,-1.1926531,-9.684524,-5.0469284
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f94,574234__kbrecordzz__groove-metal-break-6.wav,394048,398240,0.004226536241196494,-621.6948,143.27211,-44.393494,54.286404,-13.051524,22.38792,-1.2632103,1.1067699,-10.575493,-4.04411,-13.640922,-9.972023,-10.781319
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f95,574234__kbrecordzz__groove-metal-break-6.wav,398240,402432,0.01565555397790807,-520.5263,125.04885,24.277246,35.617107,15.858281,12.824104,14.634785,7.7829623,7.2056127,4.3367925,-0.63413787,-3.8992462,7.782872
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f96,574234__kbrecordzz__groove-metal-break-6.wav,402432,406624,0.008344138851602569,-571.26495,117.78697,6.535709,51.66371,16.217798,21.314058,15.654603,3.096737,0.68131554,4.241064,-2.1539521,8.607165,11.339873
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f97,574234__kbrecordzz__groove-metal-break-6.wav,406624,410816,0.013232275729870978,-511.96057,113.909615,15.808793,41.25418,13.445496,22.530006,15.337748,10.064804,7.470586,4.0186,0.66862595,-5.3023677,-6.181875
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f98,574234__kbrecordzz__groove-metal-break-6.wav,410816,415008,0.009427716713825255,-577.4616,134.17249,6.894364,43.44729,9.213863,20.860325,18.387985,10.726888,6.2302074,5.167801,0.0222491,-0.33280274,-1.0214446
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f99,574234__kbrecordzz__groove-metal-break-6.wav,415008,419200,0.012913250741157824,-524.36646,127.89794,16.873985,25.505518,5.881717,-0.58327454,5.3938737,0.25511333,1.7701676,3.2163582,4.298025,-0.3268849,6.334982
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f100,574234__kbrecordzz__groove-metal-break-6.wav,419200,423392,0.009394415462290058,-559.7024,116.744484,1.4275043,34.747555,13.240075,15.100908,12.542523,6.06238,6.8741155,4.6731634,2.1264102,-1.87372,7.07911
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f101,574234__kbrecordzz__groove-metal-break-6.wav,423392,427584,0.01208347491635621,-552.66406,107.727745,0.66295797,37.0353,3.997025,21.246796,9.853761,3.6620955,-1.185608,-1.025277,-3.4374442,-5.616453,4.85879
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f102,574234__kbrecordzz__groove-metal-break-6.wav,427584,431776,0.009094161841705556,-589.15906,127.46367,11.466296,35.768856,16.675718,13.576048,13.423186,4.936397,1.5509945,7.4780173,-3.0591884,-4.8087316,-0.7168996
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f103,574234__kbrecordzz__groove-metal-break-6.wav,431776,435968,0.011140149968271036,-606.5777,137.44449,-2.2486532,47.927753,11.538126,14.762674,16.707846,8.497634,-0.85415035,5.0269885,-4.863264,5.0888743,2.0419989
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f104,574234__kbrecordzz__groove-metal-break-6.wav,435968,440160,0.01168115266406809,-560.6403,104.62296,1.2956477,36.36698,16.109463,23.028759,13.664866,11.5326,-4.836338,3.0994015,-5.06875,8.323936,9.419075
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f105,574234__kbrecordzz__groove-metal-break-6.wav,440160,444352,0.004566314566226406,-571.946,91.85623,1.3184963,26.691286,9.853235,7.3201413,0.71051973,4.7468696,-11.842087,9.0481825,-2.9932895,3.4445872,3.3053048
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f106,574234__kbrecordzz__groove-metal-break-6.wav,444352,448544,0.005607777424441039,-575.9413,100.03405,10.136178,30.299158,20.461866,13.683436,12.265453,4.616346,1.9196682,18.65114,-0.17303294,4.239292,-0.63032687
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f107,574234__kbrecordzz__groove-metal-break-6.wav,448544,452736,0.0031065852132462365,-677.27155,87.89701,61.421715,29.003963,14.757298,18.96594,5.941684,-4.0221286,5.8704596,10.975958,-11.832651,5.9867206,-11.245527
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f108,574234__kbrecordzz__groove-metal-break-6.wav,452736,456928,0.006521175835878795,-564.79333,112.816246,9.422684,34.64955,18.320896,13.783567,13.654634,9.288961,-2.1084118,7.6413846,-4.253953,-0.5533235,0.72223866
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f109,574234__kbrecordzz__groove-metal-break-6.wav,456928,461120,0.0059500545945786335,-652.4355,117.75852,38.988823,25.164494,19.204952,21.186373,15.976817,6.1732306,1.4723345,15.374655,-6.577801,6.204609,-0.5688638
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f110,574234__kbrecordzz__groove-metal-break-6.wav,461120,465312,0.006419239153388803,-561.61066,124.09782,6.4269824,32.484104,11.982689,10.545955,9.743071,-0.6817579,-2.0617776,1.8928001,-0.29561126,1.762994,8.894163
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f111,574234__kbrecordzz__groove-metal-break-6.wav,465312,469504,0.0027344918433036512,-667.9576,108.81331,24.951296,21.720919,18.20235,7.0639024,6.9409223,2.4360573,2.362994,2.473862,-11.196068,-8.908375,-6.7315693
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f112,574234__kbrecordzz__groove-metal-break-6.wav,469504,473696,0.006610757976997899,-580.8834,133.21623,12.809526,41.918873,9.38081,7.7826657,12.986772,-1.7793984,-4.8507476,-5.869435,-2.5937788,-4.953149,1.7191846
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f113,574234__kbrecordzz__groove-metal-break-6.wav,473696,477888,0.0039903539737672295,-634.5668,124.918915,13.216252,26.685362,15.849437,2.8010075,7.7821507,4.201428,7.5027885,6.5567384,6.7320786,1.5294706,3.918219
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f114,574234__kbrecordzz__groove-metal-break-6.wav,477888,482080,0.005454822806001619,-630.8266,142.659,17.9883,34.879864,11.123072,12.666775,8.842114,-5.4188075,0.5028753,-1.7795736,2.159396,-4.297179,-5.862674
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f115,574234__kbrecordzz__groove-metal-break-6.wav,482080,486272,0.0070519315377446535,-605.19763,131.33488,11.326919,35.290295,12.713044,6.140673,17.06023,10.94766,12.605822,9.276188,12.097008,-0.37448815,5.4416924
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f116,574234__kbrecordzz__groove-metal-break-6.wav,486272,490464,0.004641106565490024,-697.36,162.04457,23.779974,42.40088,15.054851,4.8066053,4.3188305,-1.1446053,3.9304807,-0.8426053,-0.86970824,0.62468696,2.4674704
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f117,574234__kbrecordzz__groove-metal-break-6.wav,490464,494656,0.007256210760305856,-583.0527,127.20994,2.577445,38.162987,10.592553,9.720207,16.649487,8.058877,4.921362,-4.980169,0.27386606,0.09420642,3.9519198
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f118,574234__kbrecordzz__groove-metal-break-6.wav,494656,498848,0.002836025625694799,-731.5517,154.23323,17.472013,28.398516,14.342683,6.431902,11.214838,-2.1304352,8.303072,5.3156457,-4.741107,-4.10308,1.9343632
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f119,574234__kbrecordzz__groove-metal-break-6.wav,498848,503040,0.006975964735482485,-578.90955,122.01124,-3.1087837,39.116398,9.786342,16.49618,15.54264,-0.16799468,5.591604,4.1319776,2.180496,-1.8203465,8.079636
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f120,574234__kbrecordzz__groove-metal-break-6.wav,503040,507232,0.0036510643158250184,-702.96967,159.31172,29.082346,30.9966,12.848044,4.4431453,8.582146,1.4740075,7.1589675,8.51493,7.56306,-0.42854097,2.9890442
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f121,574234__kbrecordzz__groove-metal-break-6.wav,507232,511424,0.010051922033761294,-570.4767,128.02725,6.511882,41.825275,16.690985,15.417549,17.48769,10.516927,8.728404,-0.97831964,1.6698798,-1.3572187,8.427294
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f122,574234__kbrecordzz__groove-metal-break-6.wav,511424,515616,0.0070707825303987695,-669.85443,148.27524,31.217728,37.643864,20.32595,8.112968,10.355256,3.5226176,7.9962444,0.77886146,-6.699159,-9.464074,-0.29498762
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f123,574234__kbrecordzz__groove-metal-break-6.wav,515616,519808,0.009328865822944933,-560.8853,140.60414,19.900116,40.760242,13.748557,7.4363327,10.811961,-3.0522852,5.244473,-0.49405748,-0.36260173,-3.7719421,7.4546003
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f124,574234__kbrecordzz__groove-metal-break-6.wav,519808,524000,0.006374664889037154,-651.7661,134.55428,26.373657,35.474316,22.549896,14.008619,21.491484,11.280233,7.667281,1.5722964,0.28562266,-7.3677773,-3.8438466
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f125,574234__kbrecordzz__groove-metal-break-6.wav,524000,528192,0.00861306954886167,-573.0068,143.25574,19.822737,34.633068,14.811805,12.119299,8.61744,-1.8601724,4.7003207,-5.118722,-1.1471742,-7.914636,1.0584602
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f126,574234__kbrecordzz__groove-metal-break-6.wav,528192,532384,0.006857048009188121,-611.3973,128.35072,11.129052,40.363285,25.986666,10.291477,7.292758,-3.3474603,-2.4471614,-6.645827,-0.9568138,-5.421523,-0.42912805
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f127,574234__kbrecordzz__groove-metal-break-6.wav,532384,536576,0.009059046970978948,-596.0518,137.79918,13.659549,42.727936,9.693516,3.294845,2.2498171,-11.61892,-1.4791938,-9.167,-3.9370403,-11.50185,-3.8009348
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f128,574234__kbrecordzz__groove-metal-break-6.wav,536576,540768,0.007584524973658205,-587.3432,120.5017,17.313717,26.33096,12.494813,8.041697,3.7061813,-3.1615808,0.39157194,-9.718866,-5.538134,-10.009977,-4.3860493
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f129,574234__kbrecordzz__groove-metal-break-6.wav,540768,544960,0.007336686585695689,-580.35046,116.049,8.1497,26.738,7.026907,3.9470031,4.0645742,-5.4298077,0.62326825,-8.814227,-2.9066505,-2.1261864,4.037463
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f130,574234__kbrecordzz__groove-metal-break-6.wav,544960,549152,0.008501136575946372,-569.4852,119.82181,5.8453155,33.952274,14.986203,8.892238,12.215183,-0.102227904,2.8148408,1.5345049,-3.699423,-2.4282389,6.1729608
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f131,574234__kbrecordzz__groove-metal-break-6.wav,549152,553344,0.008119500320376331,-566.1343,114.56902,6.3288865,33.290436,7.724427,10.653032,14.823808,0.9988956,4.701243,-1.9042846,-1.1204853,-0.9923552,6.615596
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f132,574234__kbrecordzz__groove-metal-break-6.wav,553344,557536,0.009977418957775786,-554.7035,118.01383,5.233349,39.846836,10.749559,12.75029,17.45468,7.8751645,8.472358,3.5376172,-0.32575738,-6.5529537,-1.807107
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f133,574234__kbrecordzz__groove-metal-break-6.wav,557536,561728,0.006810748850116293,-562.457,104.457344,0.61613065,23.796392,5.2378945,13.914088,5.6792417,-8.153885,-3.3894193,-7.871626,-1.5439208,-4.369282,3.9539452
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f134,574234__kbrecordzz__groove-metal-break-6.wav,561728,565920,0.009868031239691582,-549.77435,119.93176,9.236659,45.22965,16.257551,12.845305,10.011508,-4.381139,1.9102006,-0.37623996,7.0236444,0.023945179,6.998907
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f135,574234__kbrecordzz__groove-metal-break-6.wav,565920,570112,0.006732991633524421,-555.6139,113.73993,4.1413007,35.90902,6.35479,4.628699,10.195812,-7.4697123,-7.387548,-11.438984,-5.599029,-7.25996,3.2970967
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f136,574234__kbrecordzz__groove-metal-break-6.wav,570112,574304,0.012126513109862349,-531.6012,127.265495,14.56383,41.979877,12.13817,13.266495,19.093378,2.808943,4.3896637,-0.19428453,5.555868,-0.50693065,7.27297
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f137,574234__kbrecordzz__groove-metal-break-6.wav,574304,578496,0.006973720688856285,-523.0158,116.8919,7.840298,21.301708,-0.89628,-2.6048236,3.1471608,-3.9100847,0.9716296,-4.7349544,-1.7075945,-7.454011,1.804059
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f138,574234__kbrecordzz__groove-metal-break-6.wav,578496,582688,0.0116517216194677,-537.1711,133.2236,8.660407,40.689056,15.220621,23.815273,7.867874,4.3566046,7.767977,-2.3022504,-1.4856931,0.8844508,4.6431017
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f139,574234__kbrecordzz__groove-metal-break-6.wav,582688,586880,0.002100370994960989,-653.60754,65.48467,28.42335,18.777943,16.69895,34.943123,15.662928,3.5558975,3.1145895,7.4737163,-12.537328,-3.6332295,-7.4381905
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f140,574234__kbrecordzz__groove-metal-break-6.wav,586880,591072,0.0005609092821601693,-713.053,26.000772,2.4113634,-5.4706225,0.0199096,18.446096,11.279955,5.13028,-3.6177745,6.1404257,-10.163816,-1.3196157,-5.612958
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f141,574234__kbrecordzz__groove-metal-break-6.wav,591072,595264,0.00028974477571385506,-780.03217,11.317494,15.217113,1.401207,13.137073,23.282486,-1.1658994,-6.3047066,-8.987358,9.561298,0.038102057,0.35923937,-0.83383405
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f142,574234__kbrecordzz__groove-metal-break-6.wav,595264,599456,0.00022376180832622616,-856.5471,-32.807346,-20.265184,-9.255494,10.228217,27.272406,6.34161,1.3099947,-6.224149,13.157523,2.2959013,5.361949,-0.19655614
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f143,574234__kbrecordzz__groove-metal-break-6.wav,599456,603648,0.0006197753525872267,-727.1252,-25.833773,-41.818233,-20.538057,-4.699056,14.626843,-2.4661467,-7.144808,-18.208357,-5.6058083,-13.518497,-8.9705715,-12.95497
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f144,574234__kbrecordzz__groove-metal-break-6.wav,603648,607840,0.0005187607789767608,-770.2298,-60.642426,-47.461044,-23.825378,-0.93291473,14.311293,-3.4370036,-21.075495,-27.198889,-3.9880428,-24.378382,-12.681642,-7.4215612
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f145,574234__kbrecordzz__groove-metal-break-6.wav,607840,612032,0.0003086999343096755,-814.82556,-53.598534,-27.927582,-14.053286,3.7064972,15.673035,-7.1993966,-12.909862,-23.145174,-4.218515,-14.62424,-5.490862,-5.8214717
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f146,574234__kbrecordzz__groove-metal-break-6.wav,612032,616224,0.00018467408612029244,-856.57855,-49.329494,-23.644064,-26.588799,-1.2978203,16.711855,-4.763676,-13.867982,-21.3114,-6.4226723,-10.17743,-6.7791057,-15.475524
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f147,574234__kbrecordzz__groove-metal-break-6.wav,616224,620416,0.007620052981922644,-552.28064,95.60955,9.002433,-7.52513,-31.571964,-28.841509,-25.638252,-23.697605,-15.034598,-24.115284,-22.590908,-21.408636,-16.362698
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f148,574234__kbrecordzz__groove-metal-break-6.wav,620416,624608,0.0010914308879211659,-689.73334,45.64963,-17.194242,-14.852982,-39.767517,-34.987137,-27.940754,-23.91294,-18.254118,-32.109676,-27.25842,-24.295315,-21.918552
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f149,574234__kbrecordzz__groove-metal-break-6.wav,624608,628800,0.00979886710188771,-622.11145,148.14381,30.429443,42.671642,11.2042885,32.23752,16.278675,4.9460354,13.520916,5.307181,9.705254,-3.3458252,-2.7562418
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f150,574234__kbrecordzz__groove-metal-break-6.wav,628800,632992,0.00020532736568960525,-952.0494,118.91969,22.927982,35.666042,14.074557,28.755623,16.78781,27.336857,10.663506,10.240157,-2.442102,-3.1401072,-5.657009
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f151,574234__kbrecordzz__groove-metal-break-6.wav,632992,637184,0.008208785348266136,-549.5116,116.48574,8.770643,7.505804,-10.565079,-17.075966,-17.748741,-16.01465,-12.454167,-18.159233,-15.504539,-15.742327,-5.6202965
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f152,574234__kbrecordzz__groove-metal-break-6.wav,637184,641376,0.00479529786655921,-560.9784,97.16159,-11.036421,19.794886,-7.793178,-11.430169,-4.697738,-10.531574,1.466978,-5.544354,-12.016773,-14.789706,-6.2088356
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f153,574234__kbrecordzz__groove-metal-break-6.wav,641376,645568,0.010673999786376953,-557.1897,139.76974,-7.38852,43.004482,-0.3234141,20.908283,6.192995,2.086947,8.633622,1.3053845,-1.630679,-5.9958286,-1.4311055
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f154,574234__kbrecordzz__groove-metal-break-6.wav,645568,649760,0.0035678068645127858,-635.3914,164.98618,-45.568214,58.895603,-19.214321,15.743689,-6.7340536,11.580885,-3.359651,4.399532,-11.413729,-3.759451,-5.835026
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f155,574234__kbrecordzz__groove-metal-break-6.wav,649760,653952,0.010531593825070913,-608.2977,150.1173,-17.059116,45.570496,-4.4902544,11.180524,-6.3015065,-4.483263,3.9759293,-5.1127295,-4.481782,-5.4503136,-1.9409305
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f156,574234__kbrecordzz__groove-metal-break-6.wav,653952,658144,0.008542590468894435,-575.3949,102.72949,8.711228,38.939297,12.599753,18.529224,3.7572803,13.495433,-3.953982,11.227849,-5.28109,5.1287894,5.5253963
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f157,574234__kbrecordzz__groove-metal-break-6.wav,658144,662336,0.007182669548587945,-576.29645,97.71568,7.718207,24.162043,20.165096,22.983702,18.298414,18.898525,-2.1712334,9.007409,-6.843298,1.9473447,4.7807183
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f158,574234__kbrecordzz__groove-metal-break-6.wav,662336,666528,0.009594510529787485,-568.8389,108.20027,8.418721,32.329353,20.76756,20.413033,16.644083,12.279446,-1.19809,10.4875345,-10.121104,-0.7507129,2.9961033
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f159,574234__kbrecordzz__groove-metal-break-6.wav,666528,670720,0.008705835306007444,-571.7368,109.83017,2.8846364,32.728424,15.666685,20.681936,24.214556,14.567284,-0.10297314,8.8320465,-4.2417936,4.3796506,3.005215
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f160,574234__kbrecordzz__groove-metal-break-6.wav,670720,674912,0.012436299833632607,-565.9345,103.60755,11.191105,35.27888,18.133219,26.788202,19.332764,16.356468,1.02719,14.972057,-0.12712438,9.161352,2.462815
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f161,574234__kbrecordzz__groove-metal-break-6.wav,674912,679104,0.007492679676026789,-564.32355,121.11667,-7.2725425,37.912994,12.157885,17.918945,16.6958,18.80206,7.8770022,13.780637,-3.4601421,7.1148844,2.6915138
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f162,574234__kbrecordzz__groove-metal-break-6.wav,679104,683296,0.008733921378623439,-556.4385,110.52578,4.2325964,38.2178,19.171318,29.34227,20.562426,15.050363,-2.7481642,10.894157,-3.380933,7.957884,2.696525
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f163,574234__kbrecordzz__groove-metal-break-6.wav,683296,687488,0.007430904239188624,-570.3977,127.18853,-4.819696,47.70262,11.241767,14.231856,6.075488,8.832171,11.981505,17.634884,-2.706004,1.0029597,-1.0074025
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f164,574234__kbrecordzz__groove-metal-break-6.wav,687488,691680,0.017364487393211774,-507.2668,134.28879,27.373194,28.834654,15.55215,14.021452,9.147199,11.728078,6.830223,1.2946947,2.0514865,-4.1475677,-3.972379
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f165,574234__kbrecordzz__groove-metal-break-6.wav,691680,695872,0.008203448230073651,-556.98975,118.611015,-5.021659,39.557453,16.253216,18.087114,13.450942,2.3878639,2.7460644,7.1575904,-0.8977682,-4.3286915,0.78928405
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f166,574234__kbrecordzz__groove-metal-break-6.wav,695872,700064,0.008984484745345953,-557.1337,122.53193,-0.8611265,32.781296,11.714609,18.651993,12.954928,10.371911,-1.4831241,3.6825314,-6.9390297,2.3234897,1.093367
