freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
41826,41826_f2,files/41826_4948-hq.ogg,8384,12576,0.004186688488676348,-1074.6276,-198.85782,47.457508,64.73223,-69.39043,3.8727694,42.457558,-23.91493,-25.614126,44.8155,-17.33861,-16.535618,13.813575
41826,41826_f3,files/41826_4948-hq.ogg,12576,16768,0.001589516305741463,-1101.2644,-170.04529,38.368168,57.650032,-59.1633,0.92390144,38.09532,-19.838976,-23.183372,36.78325,-9.383638,-20.505302,14.95959
41826,41826_f4,files/41826_4948-hq.ogg,16768,20960,0.0004979278181345408,-1134.6112,-135.10612,30.620785,43.32586,-41.428627,-4.793723,30.996513,-10.53462,-25.28335,32.181236,-5.6510396,-18.250412,9.265555
41826,41826_f5,files/41826_4948-hq.ogg,20960,25152,0.0025791739689484806,-1087.818,-184.73674,43.139545,61.63764,-65.55573,3.580697,40.43042,-23.444815,-22.820389,40.65206,-14.51362,-17.616383,14.913619
41826,41826_f6,files/41826_4948-hq.ogg,25152,29344,0.00530137087552602,-1067.0122,-206.23645,47.760723,69.09308,-72.97259,3.6689234,44.93107,-25.388594,-26.389727,46.46976,-18.275835,-16.265854,13.278083
41826,41826_f7,files/41826_4948-hq.ogg,29344,33536,0.007753585131113766,-1057.1165,-217.23494,51.81432,71.35045,-77.2567,5.6598635,46.27643,-27.581266,-26.521755,49.63949,-22.311247,-13.942371,13.063956
41826,41826_f8,files/41826_4948-hq.ogg,33536,37728,0.009460886016146827,-1050.4364,-223.0074,50.43218,76.22857,-79.57222,3.7404299,48.82556,-27.199041,-28.93616,50.50088,-20.390629,-16.01706,12.583648
41826,41826_f9,files/41826_4948-hq.ogg,37728,41920,0.010109338141579664,-1049.543,-224.34114,51.5469,76.13462,-80.74449,5.1322985,48.652054,-28.403746,-27.783363,50.78316,-21.771837,-15.197914,13.283217
41826,41826_f10,files/41826_4948-hq.ogg,41920,46112,0.009573102907370065,-1050.143,-223.6407,51.26254,75.88582,-80.15344,4.643136,48.692825,-28.069616,-28.105635,50.85926,-21.80234,-14.844971,12.578181
41826,41826_f11,files/41826_4948-hq.ogg,46112,50304,0.007952288816903384,-1054.6515,-218.73329,49.652637,74.72926,-78.370285,4.024007,48.053253,-27.407202,-27.71535,49.54944,-20.581043,-15.260654,12.434226
41826,41826_f12,files/41826_4948-hq.ogg,50304,54496,0.005576250207333164,-1064.484,-208.57846,47.475513,71.21319,-74.86691,3.916749,46.084915,-26.648596,-26.03525,47.062096,-19.22295,-15.526115,13.001346
41826,41826_f13,files/41826_4948-hq.ogg,54496,58688,0.0028724852409071594,-1082.1202,-190.1591,43.161953,64.92751,-67.85646,2.8124018,42.684494,-24.451056,-23.922327,42.650734,-16.20774,-16.128849,13.140548
41826,41826_f14,files/41826_4948-hq.ogg,58688,62880,0.0006470026178214386,-1124.2083,-145.25655,30.771114,50.83129,-49.100914,-2.9678068,35.077034,-15.900454,-22.918695,33.1364,-7.0630345,-18.86029,11.654368
41826,41826_f15,files/41826_4948-hq.ogg,62880,67072,0.0013140434299716514,-1101.0283,-169.40962,36.20944,59.565926,-58.89838,-1.1959792,39.88424,-19.852781,-24.30281,37.817104,-10.5515995,-17.994328,11.219115
41826,41826_f16,files/41826_4948-hq.ogg,67072,71264,0.003840244453371936,-1075.0077,-198.15019,46.079433,67.19939,-72.36131,5.5395823,43.6765,-27.473501,-22.42597,44.505814,-19.743828,-14.107773,13.870532
41826,41826_f17,files/41826_4948-hq.ogg,71264,75456,0.006475280714399032,-1060.0365,-212.9817,47.743877,74.12895,-77.93865,4.7429514,47.52336,-28.543333,-25.369686,47.830357,-20.411097,-14.9449005,13.258365
41826,41826_f18,files/41826_4948-hq.ogg,75456,79648,0.008616393759050442,-1051.7042,-221.88377,50.3421,76.44679,-80.88561,5.2522707,49.039368,-29.554846,-26.523596,50.53739,-22.959343,-13.432671,12.317313
41826,41826_f19,files/41826_4948-hq.ogg,79648,83840,0.009820570472542567,-1048.3492,-225.69789,51.920635,77.071815,-82.42218,6.135125,49.426277,-30.460112,-26.388874,51.681515,-24.632887,-12.385628,12.237685
41826,41826_f20,files/41826_4948-hq.ogg,83840,88032,0.009906007133367407,-1048.2838,-225.97661,52.42123,76.822174,-82.77826,6.750695,49.27719,-30.983717,-25.82821,51.827812,-25.425995,-11.750813,12.336852
